;time;precipitation;precipitation_probability;weather_code;temperature_2m;relative_humidity_2m;latitude;longitude;regiao
0;2025-11-20T00:00;0.0;0;1.0;17.6;80.0;-23.5383214;-46.6391624;1
1;2025-11-20T01:00;0.0;0;1.0;17.1;87.0;-23.5383214;-46.6391624;1
2;2025-11-20T02:00;0.0;0;2.0;16.8;90.0;-23.5383214;-46.6391624;1
3;2025-11-20T03:00;0.0;0;2.0;16.6;89.0;-23.5383214;-46.6391624;1
4;2025-11-20T04:00;0.0;0;2.0;16.3;88.0;-23.5383214;-46.6391624;1
5;2025-11-20T05:00;0.0;0;2.0;16.0;88.0;-23.5383214;-46.6391624;1
6;2025-11-20T06:00;0.0;0;2.0;15.7;89.0;-23.5383214;-46.6391624;1
7;2025-11-20T07:00;0.0;0;1.0;15.5;89.0;-23.5383214;-46.6391624;1
8;2025-11-20T08:00;0.0;0;0.0;15.2;88.0;-23.5383214;-46.6391624;1
9;2025-11-20T09:00;0.0;0;0.0;15.2;87.0;-23.5383214;-46.6391624;1
10;2025-11-20T10:00;0.0;0;0.0;16.4;80.0;-23.5383214;-46.6391624;1
11;2025-11-20T11:00;0.0;0;1.0;18.3;67.0;-23.5383214;-46.6391624;1
12;2025-11-20T12:00;0.0;0;1.0;20.5;58.0;-23.5383214;-46.6391624;1
13;2025-11-20T13:00;0.0;0;2.0;21.8;54.0;-23.5383214;-46.6391624;1
14;2025-11-20T14:00;0.0;0;2.0;22.5;52.0;-23.5383214;-46.6391624;1
15;2025-11-20T15:00;0.0;0;2.0;23.2;51.0;-23.5383214;-46.6391624;1
16;2025-11-20T16:00;0.0;0;2.0;24.0;48.0;-23.5383214;-46.6391624;1
17;2025-11-20T17:00;0.0;0;2.0;24.1;47.0;-23.5383214;-46.6391624;1
18;2025-11-20T18:00;0.0;0;2.0;23.3;53.0;-23.5383214;-46.6391624;1
19;2025-11-20T19:00;0.0;0;1.0;22.3;53.0;-23.5383214;-46.6391624;1
20;2025-11-20T20:00;0.0;0;0.0;21.2;56.0;-23.5383214;-46.6391624;1
21;2025-11-20T21:00;0.0;0;0.0;19.5;63.0;-23.5383214;-46.6391624;1
22;2025-11-20T22:00;0.0;0;0.0;17.9;67.0;-23.5383214;-46.6391624;1
23;2025-11-20T23:00;0.0;0;0.0;16.8;69.0;-23.5383214;-46.6391624;1
24;2025-11-21T00:00;0.0;0;1.0;16.5;75.0;-23.5383214;-46.6391624;1
25;2025-11-21T01:00;0.0;0;0.0;15.9;77.0;-23.5383214;-46.6391624;1
26;2025-11-21T02:00;0.0;0;0.0;15.5;78.0;-23.5383214;-46.6391624;1
27;2025-11-21T03:00;0.0;0;0.0;15.1;77.0;-23.5383214;-46.6391624;1
28;2025-11-21T04:00;0.0;0;1.0;14.8;76.0;-23.5383214;-46.6391624;1
29;2025-11-21T05:00;0.0;0;1.0;14.6;73.0;-23.5383214;-46.6391624;1
30;2025-11-21T06:00;0.0;0;0.0;14.7;79.0;-23.5383214;-46.6391624;1
31;2025-11-21T07:00;0.0;0;1.0;14.7;80.0;-23.5383214;-46.6391624;1
32;2025-11-21T08:00;0.0;0;0.0;14.6;83.0;-23.5383214;-46.6391624;1
33;2025-11-21T09:00;0.0;0;0.0;14.8;82.0;-23.5383214;-46.6391624;1
34;2025-11-21T10:00;0.0;0;0.0;16.3;78.0;-23.5383214;-46.6391624;1
35;2025-11-21T11:00;0.0;0;0.0;18.5;70.0;-23.5383214;-46.6391624;1
36;2025-11-21T12:00;0.0;0;0.0;21.6;57.0;-23.5383214;-46.6391624;1
37;2025-11-21T13:00;0.0;0;0.0;24.3;50.0;-23.5383214;-46.6391624;1
38;2025-11-21T14:00;0.0;0;0.0;26.3;48.0;-23.5383214;-46.6391624;1
39;2025-11-21T15:00;0.0;0;1.0;28.1;44.0;-23.5383214;-46.6391624;1
40;2025-11-21T16:00;0.0;0;1.0;29.4;37.0;-23.5383214;-46.6391624;1
41;2025-11-21T17:00;0.0;0;2.0;30.2;32.0;-23.5383214;-46.6391624;1
42;2025-11-21T18:00;0.0;0;2.0;30.6;31.0;-23.5383214;-46.6391624;1
43;2025-11-21T19:00;0.0;0;2.0;30.3;30.0;-23.5383214;-46.6391624;1
44;2025-11-21T20:00;0.0;0;2.0;29.7;31.0;-23.5383214;-46.6391624;1
45;2025-11-21T21:00;0.0;0;1.0;28.7;34.0;-23.5383214;-46.6391624;1
46;2025-11-21T22:00;0.0;0;0.0;26.2;49.0;-23.5383214;-46.6391624;1
47;2025-11-21T23:00;0.0;0;0.0;23.2;75.0;-23.5383214;-46.6391624;1
48;2025-11-22T00:00;0.0;0;0.0;22.5;78.0;-23.5383214;-46.6391624;1
49;2025-11-22T01:00;0.0;0;1.0;21.7;78.0;-23.5383214;-46.6391624;1
50;2025-11-22T02:00;0.0;0;0.0;21.0;81.0;-23.5383214;-46.6391624;1
51;2025-11-22T03:00;0.0;0;0.0;20.1;86.0;-23.5383214;-46.6391624;1
52;2025-11-22T04:00;0.0;0;0.0;19.3;91.0;-23.5383214;-46.6391624;1
53;2025-11-22T05:00;0.0;0;1.0;18.9;93.0;-23.5383214;-46.6391624;1
54;2025-11-22T06:00;0.0;0;1.0;18.9;89.0;-23.5383214;-46.6391624;1
55;2025-11-22T07:00;0.0;0;1.0;19.0;87.0;-23.5383214;-46.6391624;1
56;2025-11-22T08:00;0.0;0;1.0;18.7;88.0;-23.5383214;-46.6391624;1
57;2025-11-22T09:00;0.0;0;1.0;18.6;89.0;-23.5383214;-46.6391624;1
58;2025-11-22T10:00;0.0;0;1.0;20.6;83.0;-23.5383214;-46.6391624;1
59;2025-11-22T11:00;0.0;0;2.0;23.8;63.0;-23.5383214;-46.6391624;1
60;2025-11-22T12:00;0.0;0;3.0;26.6;48.0;-23.5383214;-46.6391624;1
61;2025-11-22T13:00;0.0;0;3.0;28.8;40.0;-23.5383214;-46.6391624;1
62;2025-11-22T14:00;0.0;5;3.0;29.9;35.0;-23.5383214;-46.6391624;1
63;2025-11-22T15:00;0.0;5;3.0;31.0;30.0;-23.5383214;-46.6391624;1
64;2025-11-22T16:00;0.8;3;95.0;26.7;62.0;-23.5383214;-46.6391624;1
65;2025-11-22T17:00;0.1;13;3.0;28.1;50.0;-23.5383214;-46.6391624;1
66;2025-11-22T18:00;0.1;40;3.0;27.1;58.0;-23.5383214;-46.6391624;1
67;2025-11-22T19:00;0.0;25;2.0;26.9;58.0;-23.5383214;-46.6391624;1
68;2025-11-22T20:00;0.0;10;1.0;25.7;61.0;-23.5383214;-46.6391624;1
69;2025-11-22T21:00;0.0;5;1.0;24.2;66.0;-23.5383214;-46.6391624;1
70;2025-11-22T22:00;0.0;3;1.0;22.5;74.0;-23.5383214;-46.6391624;1
71;2025-11-22T23:00;0.0;5;2.0;21.2;81.0;-23.5383214;-46.6391624;1
72;2025-11-23T00:00;0.0;15;2.0;19.9;81.0;-23.5383214;-46.6391624;1
73;2025-11-23T01:00;0.0;3;2.0;19.4;84.0;-23.5383214;-46.6391624;1
74;2025-11-23T02:00;0.0;3;2.0;18.9;86.0;-23.5383214;-46.6391624;1
75;2025-11-23T03:00;0.0;5;2.0;18.6;88.0;-23.5383214;-46.6391624;1
76;2025-11-23T04:00;0.0;5;2.0;18.4;89.0;-23.5383214;-46.6391624;1
77;2025-11-23T05:00;0.0;3;2.0;18.4;90.0;-23.5383214;-46.6391624;1
78;2025-11-23T06:00;0.0;3;2.0;18.2;91.0;-23.5383214;-46.6391624;1
79;2025-11-23T07:00;0.0;5;2.0;18.2;92.0;-23.5383214;-46.6391624;1
80;2025-11-23T08:00;0.0;0;2.0;18.2;93.0;-23.5383214;-46.6391624;1
81;2025-11-23T09:00;0.0;3;3.0;18.5;92.0;-23.5383214;-46.6391624;1
82;2025-11-23T10:00;0.0;3;3.0;19.6;87.0;-23.5383214;-46.6391624;1
83;2025-11-23T11:00;0.0;8;3.0;21.2;79.0;-23.5383214;-46.6391624;1
84;2025-11-23T12:00;0.0;10;3.0;22.1;74.0;-23.5383214;-46.6391624;1
85;2025-11-23T13:00;0.0;50;3.0;23.2;70.0;-23.5383214;-46.6391624;1
86;2025-11-23T14:00;0.0;65;3.0;23.1;72.0;-23.5383214;-46.6391624;1
87;2025-11-23T15:00;0.7;70;80.0;22.6;76.0;-23.5383214;-46.6391624;1
88;2025-11-23T16:00;0.2;85;80.0;23.2;72.0;-23.5383214;-46.6391624;1
89;2025-11-23T17:00;0.3;88;80.0;22.8;73.0;-23.5383214;-46.6391624;1
90;2025-11-23T18:00;0.1;75;3.0;23.6;68.0;-23.5383214;-46.6391624;1
91;2025-11-23T19:00;0.0;45;3.0;22.8;69.0;-23.5383214;-46.6391624;1
92;2025-11-23T20:00;0.0;15;3.0;21.8;68.0;-23.5383214;-46.6391624;1
93;2025-11-23T21:00;0.0;3;3.0;20.5;68.0;-23.5383214;-46.6391624;1
94;2025-11-23T22:00;0.0;0;3.0;19.5;75.0;-23.5383214;-46.6391624;1
95;2025-11-23T23:00;0.0;0;3.0;19.0;81.0;-23.5383214;-46.6391624;1
96;2025-11-24T00:00;0.0;3;3.0;18.7;85.0;-23.5383214;-46.6391624;1
97;2025-11-24T01:00;0.0;5;3.0;18.7;86.0;-23.5383214;-46.6391624;1
98;2025-11-24T02:00;0.0;18;3.0;18.8;87.0;-23.5383214;-46.6391624;1
99;2025-11-24T03:00;0.0;40;3.0;18.6;90.0;-23.5383214;-46.6391624;1
100;2025-11-24T04:00;0.0;50;3.0;18.6;90.0;-23.5383214;-46.6391624;1
101;2025-11-24T05:00;0.0;48;3.0;18.7;90.0;-23.5383214;-46.6391624;1
102;2025-11-24T06:00;0.0;50;3.0;18.4;92.0;-23.5383214;-46.6391624;1
103;2025-11-24T07:00;0.0;53;3.0;18.4;92.0;-23.5383214;-46.6391624;1
104;2025-11-24T08:00;0.1;53;3.0;18.3;93.0;-23.5383214;-46.6391624;1
105;2025-11-24T09:00;0.6;53;80.0;18.3;92.0;-23.5383214;-46.6391624;1
106;2025-11-24T10:00;0.5;58;80.0;18.8;89.0;-23.5383214;-46.6391624;1
107;2025-11-24T11:00;0.0;63;3.0;20.3;80.0;-23.5383214;-46.6391624;1
108;2025-11-24T12:00;0.2;60;3.0;20.7;80.0;-23.5383214;-46.6391624;1
109;2025-11-24T13:00;0.2;73;3.0;21.8;72.0;-23.5383214;-46.6391624;1
110;2025-11-24T14:00;0.2;93;2.0;23.1;68.0;-23.5383214;-46.6391624;1
111;2025-11-24T15:00;0.1;100;3.0;23.4;66.0;-23.5383214;-46.6391624;1
112;2025-11-24T16:00;4.0;100;95.0;22.6;73.0;-23.5383214;-46.6391624;1
113;2025-11-24T17:00;9.1;100;95.0;21.6;78.0;-23.5383214;-46.6391624;1
114;2025-11-24T18:00;5.3;98;81.0;20.8;81.0;-23.5383214;-46.6391624;1
115;2025-11-24T19:00;1.6;98;95.0;20.5;82.0;-23.5383214;-46.6391624;1
116;2025-11-24T20:00;1.2;78;95.0;20.0;83.0;-23.5383214;-46.6391624;1
117;2025-11-24T21:00;0.6;40;80.0;19.2;86.0;-23.5383214;-46.6391624;1
118;2025-11-24T22:00;0.0;23;3.0;18.7;89.0;-23.5383214;-46.6391624;1
119;2025-11-24T23:00;0.1;13;3.0;18.3;91.0;-23.5383214;-46.6391624;1
120;2025-11-25T00:00;0.0;5;3.0;17.5;91.0;-23.5383214;-46.6391624;1
121;2025-11-25T01:00;0.0;0;3.0;17.4;91.0;-23.5383214;-46.6391624;1
122;2025-11-25T02:00;0.0;0;3.0;17.3;91.0;-23.5383214;-46.6391624;1
123;2025-11-25T03:00;0.0;0;3.0;17.1;92.0;-23.5383214;-46.6391624;1
124;2025-11-25T04:00;0.0;0;3.0;17.1;91.0;-23.5383214;-46.6391624;1
125;2025-11-25T05:00;0.0;0;3.0;17.0;92.0;-23.5383214;-46.6391624;1
126;2025-11-25T06:00;0.0;0;3.0;16.7;92.0;-23.5383214;-46.6391624;1
127;2025-11-25T07:00;0.0;0;3.0;16.6;93.0;-23.5383214;-46.6391624;1
128;2025-11-25T08:00;0.0;0;3.0;16.5;92.0;-23.5383214;-46.6391624;1
129;2025-11-25T09:00;0.0;0;2.0;16.5;91.0;-23.5383214;-46.6391624;1
130;2025-11-25T10:00;0.0;0;2.0;17.2;86.0;-23.5383214;-46.6391624;1
131;2025-11-25T11:00;0.0;3;2.0;18.6;77.0;-23.5383214;-46.6391624;1
132;2025-11-25T12:00;0.0;3;2.0;19.5;73.0;-23.5383214;-46.6391624;1
133;2025-11-25T13:00;0.0;0;3.0;20.8;66.0;-23.5383214;-46.6391624;1
134;2025-11-25T14:00;0.0;5;2.0;21.8;61.0;-23.5383214;-46.6391624;1
135;2025-11-25T15:00;0.0;3;2.0;22.6;58.0;-23.5383214;-46.6391624;1
136;2025-11-25T16:00;0.0;0;2.0;23.2;55.0;-23.5383214;-46.6391624;1
137;2025-11-25T17:00;0.0;0;3.0;23.8;52.0;-23.5383214;-46.6391624;1
138;2025-11-25T18:00;0.0;0;2.0;23.2;58.0;-23.5383214;-46.6391624;1
139;2025-11-25T19:00;0.0;0;2.0;22.8;60.0;-23.5383214;-46.6391624;1
140;2025-11-25T20:00;0.0;0;2.0;21.4;68.0;-23.5383214;-46.6391624;1
141;2025-11-25T21:00;0.0;0;2.0;20.0;73.0;-23.5383214;-46.6391624;1
142;2025-11-25T22:00;0.0;0;2.0;18.7;80.0;-23.5383214;-46.6391624;1
143;2025-11-25T23:00;0.0;0;2.0;17.9;86.0;-23.5383214;-46.6391624;1
144;2025-11-26T00:00;0.0;0;2.0;17.5;86.0;-23.5383214;-46.6391624;1
145;2025-11-26T01:00;0.0;0;2.0;17.1;90.0;-23.5383214;-46.6391624;1
146;2025-11-26T02:00;0.0;0;2.0;16.9;89.0;-23.5383214;-46.6391624;1
147;2025-11-26T03:00;0.0;0;2.0;16.7;90.0;-23.5383214;-46.6391624;1
148;2025-11-26T04:00;0.0;0;2.0;16.5;89.0;-23.5383214;-46.6391624;1
149;2025-11-26T05:00;0.0;0;2.0;16.4;90.0;-23.5383214;-46.6391624;1
150;2025-11-26T06:00;0.0;0;2.0;16.3;91.0;-23.5383214;-46.6391624;1
151;2025-11-26T07:00;0.0;0;2.0;16.1;88.0;-23.5383214;-46.6391624;1
152;2025-11-26T08:00;0.0;0;2.0;15.9;88.0;-23.5383214;-46.6391624;1
153;2025-11-26T09:00;0.0;0;2.0;15.9;88.0;-23.5383214;-46.6391624;1
154;2025-11-26T10:00;0.0;0;1.0;17.0;81.0;-23.5383214;-46.6391624;1
155;2025-11-26T11:00;0.0;0;1.0;18.5;72.0;-23.5383214;-46.6391624;1
156;2025-11-26T12:00;0.0;0;1.0;20.4;60.0;-23.5383214;-46.6391624;1
157;2025-11-26T13:00;0.0;0;1.0;22.1;54.0;-23.5383214;-46.6391624;1
158;2025-11-26T14:00;0.0;0;1.0;23.6;49.0;-23.5383214;-46.6391624;1
159;2025-11-26T15:00;0.0;0;1.0;24.7;44.0;-23.5383214;-46.6391624;1
160;2025-11-26T16:00;0.0;0;1.0;25.2;43.0;-23.5383214;-46.6391624;1
161;2025-11-26T17:00;0.0;0;1.0;25.0;46.0;-23.5383214;-46.6391624;1
162;2025-11-26T18:00;0.0;0;1.0;23.9;48.0;-23.5383214;-46.6391624;1
163;2025-11-26T19:00;0.0;0;1.0;23.2;49.0;-23.5383214;-46.6391624;1
164;2025-11-26T20:00;0.0;0;1.0;22.1;52.0;-23.5383214;-46.6391624;1
165;2025-11-26T21:00;0.0;0;1.0;20.6;58.0;-23.5383214;-46.6391624;1
166;2025-11-26T22:00;0.0;0;1.0;19.0;66.0;-23.5383214;-46.6391624;1
167;2025-11-26T23:00;0.0;0;1.0;17.9;74.0;-23.5383214;-46.6391624;1
168;2025-11-27T00:00;0.0;0;1.0;17.2;78.0;-23.5383214;-46.6391624;1
169;2025-11-27T01:00;0.0;0;1.0;16.7;80.0;-23.5383214;-46.6391624;1
170;2025-11-27T02:00;0.0;0;1.0;16.2;83.0;-23.5383214;-46.6391624;1
171;2025-11-27T03:00;0.0;0;1.0;15.7;85.0;-23.5383214;-46.6391624;1
172;2025-11-27T04:00;0.0;0;1.0;15.2;88.0;-23.5383214;-46.6391624;1
173;2025-11-27T05:00;0.0;0;1.0;14.8;91.0;-23.5383214;-46.6391624;1
174;2025-11-27T06:00;0.0;0;1.0;14.4;92.0;-23.5383214;-46.6391624;1
175;2025-11-27T07:00;0.0;0;1.0;14.2;91.0;-23.5383214;-46.6391624;1
176;2025-11-27T08:00;0.0;0;1.0;13.9;91.0;-23.5383214;-46.6391624;1
177;2025-11-27T09:00;0.0;0;1.0;14.0;90.0;-23.5383214;-46.6391624;1
178;2025-11-27T10:00;0.0;0;1.0;15.3;82.0;-23.5383214;-46.6391624;1
179;2025-11-27T11:00;0.0;0;1.0;17.3;68.0;-23.5383214;-46.6391624;1
180;2025-11-27T12:00;0.0;0;0.0;19.4;59.0;-23.5383214;-46.6391624;1
181;2025-11-27T13:00;0.0;0;1.0;21.3;52.0;-23.5383214;-46.6391624;1
182;2025-11-27T14:00;0.0;0;1.0;22.8;50.0;-23.5383214;-46.6391624;1
183;2025-11-27T15:00;0.0;0;1.0;23.9;49.0;-23.5383214;-46.6391624;1
184;2025-11-27T16:00;0.0;0;1.0;24.5;50.0;-23.5383214;-46.6391624;1
185;2025-11-27T17:00;0.0;0;2.0;24.5;51.0;-23.5383214;-46.6391624;1
186;2025-11-27T18:00;0.0;0;2.0;24.0;53.0;-23.5383214;-46.6391624;1
187;2025-11-27T19:00;0.0;0;2.0;22.7;59.0;-23.5383214;-46.6391624;1
188;2025-11-27T20:00;0.0;0;2.0;21.5;63.0;-23.5383214;-46.6391624;1
189;2025-11-27T21:00;0.0;0;1.0;20.2;69.0;-23.5383214;-46.6391624;1
190;2025-11-27T22:00;0.0;0;2.0;18.7;76.0;-23.5383214;-46.6391624;1
191;2025-11-27T23:00;0.0;0;2.0;17.7;80.0;-23.5383214;-46.6391624;1
192;2025-11-28T00:00;0.0;0;2.0;17.0;82.0;-23.5383214;-46.6391624;1
193;2025-11-28T01:00;0.0;0;2.0;16.6;83.0;-23.5383214;-46.6391624;1
194;2025-11-28T02:00;0.0;0;2.0;16.3;85.0;-23.5383214;-46.6391624;1
195;2025-11-28T03:00;0.0;0;1.0;16.0;87.0;-23.5383214;-46.6391624;1
196;2025-11-28T04:00;0.0;0;1.0;15.6;87.0;-23.5383214;-46.6391624;1
197;2025-11-28T05:00;0.0;0;1.0;15.4;89.0;-23.5383214;-46.6391624;1
198;2025-11-28T06:00;0.0;0;2.0;15.3;91.0;-23.5383214;-46.6391624;1
199;2025-11-28T07:00;0.0;3;2.0;15.2;93.0;-23.5383214;-46.6391624;1
200;2025-11-28T08:00;0.0;0;2.0;15.0;94.0;-23.5383214;-46.6391624;1
201;2025-11-28T09:00;0.0;0;2.0;15.2;94.0;-23.5383214;-46.6391624;1
202;2025-11-28T10:00;0.0;0;2.0;16.6;85.0;-23.5383214;-46.6391624;1
203;2025-11-28T11:00;0.0;0;2.0;18.4;77.0;-23.5383214;-46.6391624;1
204;2025-11-28T12:00;0.0;0;2.0;20.5;69.0;-23.5383214;-46.6391624;1
205;2025-11-28T13:00;0.0;0;1.0;22.7;61.0;-23.5383214;-46.6391624;1
206;2025-11-28T14:00;0.0;0;1.0;24.7;56.0;-23.5383214;-46.6391624;1
207;2025-11-28T15:00;0.0;0;1.0;26.3;51.0;-23.5383214;-46.6391624;1
208;2025-11-28T16:00;0.0;0;2.0;27.7;44.0;-23.5383214;-46.6391624;1
209;2025-11-28T17:00;0.0;0;2.0;28.4;41.0;-23.5383214;-46.6391624;1
210;2025-11-28T18:00;0.0;0;1.0;28.5;36.0;-23.5383214;-46.6391624;1
211;2025-11-28T19:00;0.0;0;0.0;28.1;31.0;-23.5383214;-46.6391624;1
212;2025-11-28T20:00;0.0;0;0.0;27.0;38.0;-23.5383214;-46.6391624;1
213;2025-11-28T21:00;0.0;0;0.0;25.4;49.0;-23.5383214;-46.6391624;1
214;2025-11-28T22:00;0.0;0;0.0;23.9;59.0;-23.5383214;-46.6391624;1
215;2025-11-28T23:00;0.0;0;1.0;22.6;68.0;-23.5383214;-46.6391624;1
216;2025-11-29T00:00;0.0;0;0.0;21.8;74.0;-23.5383214;-46.6391624;1
217;2025-11-29T01:00;0.0;0;0.0;21.2;77.0;-23.5383214;-46.6391624;1
218;2025-11-29T02:00;0.0;0;1.0;20.8;78.0;-23.5383214;-46.6391624;1
219;2025-11-29T03:00;0.0;0;0.0;20.4;79.0;-23.5383214;-46.6391624;1
220;2025-11-29T04:00;0.0;0;0.0;20.1;79.0;-23.5383214;-46.6391624;1
221;2025-11-29T05:00;0.0;0;0.0;19.9;78.0;-23.5383214;-46.6391624;1
222;2025-11-29T06:00;0.0;0;0.0;19.6;78.0;-23.5383214;-46.6391624;1
223;2025-11-29T07:00;0.0;0;0.0;18.7;82.0;-23.5383214;-46.6391624;1
224;2025-11-29T08:00;0.0;0;0.0;17.8;87.0;-23.5383214;-46.6391624;1
225;2025-11-29T09:00;0.0;0;0.0;17.6;89.0;-23.5383214;-46.6391624;1
226;2025-11-29T10:00;0.0;0;0.0;19.5;78.0;-23.5383214;-46.6391624;1
227;2025-11-29T11:00;0.0;0;0.0;22.4;64.0;-23.5383214;-46.6391624;1
228;2025-11-29T12:00;0.0;0;0.0;25.1;52.0;-23.5383214;-46.6391624;1
229;2025-11-29T13:00;0.0;0;0.0;27.3;45.0;-23.5383214;-46.6391624;1
230;2025-11-29T14:00;0.0;0;0.0;29.0;41.0;-23.5383214;-46.6391624;1
231;2025-11-29T15:00;0.0;0;2.0;30.4;37.0;-23.5383214;-46.6391624;1
232;2025-11-29T16:00;0.0;0;2.0;30.9;34.0;-23.5383214;-46.6391624;1
233;2025-11-29T17:00;0.0;0;2.0;31.2;33.0;-23.5383214;-46.6391624;1
234;2025-11-29T18:00;0.0;0;3.0;31.4;32.0;-23.5383214;-46.6391624;1
235;2025-11-29T19:00;0.0;0;2.0;31.0;33.0;-23.5383214;-46.6391624;1
236;2025-11-29T20:00;0.0;0;2.0;29.9;39.0;-23.5383214;-46.6391624;1
237;2025-11-29T21:00;0.0;0;0.0;28.0;44.0;-23.5383214;-46.6391624;1
238;2025-11-29T22:00;0.0;0;0.0;26.3;49.0;-23.5383214;-46.6391624;1
239;2025-11-29T23:00;0.0;0;0.0;24.8;57.0;-23.5383214;-46.6391624;1
240;2025-11-30T00:00;0.0;0;0.0;23.7;61.0;-23.5383214;-46.6391624;1
241;2025-11-30T01:00;0.0;0;0.0;22.9;63.0;-23.5383214;-46.6391624;1
242;2025-11-30T02:00;0.0;0;0.0;22.3;63.0;-23.5383214;-46.6391624;1
243;2025-11-30T03:00;0.0;0;0.0;21.9;63.0;-23.5383214;-46.6391624;1
244;2025-11-30T04:00;0.0;0;0.0;21.6;63.0;-23.5383214;-46.6391624;1
245;2025-11-30T05:00;0.0;0;0.0;21.5;63.0;-23.5383214;-46.6391624;1
246;2025-11-30T06:00;0.0;0;0.0;21.3;63.0;-23.5383214;-46.6391624;1
247;2025-11-30T07:00;0.0;0;3.0;20.9;64.0;-23.5383214;-46.6391624;1
248;2025-11-30T08:00;0.0;0;3.0;20.5;66.0;-23.5383214;-46.6391624;1
249;2025-11-30T09:00;0.0;0;3.0;20.8;65.0;-23.5383214;-46.6391624;1
250;2025-11-30T10:00;0.0;0;1.0;22.5;60.0;-23.5383214;-46.6391624;1
251;2025-11-30T11:00;0.0;0;1.0;24.8;52.0;-23.5383214;-46.6391624;1
252;2025-11-30T12:00;0.0;0;1.0;27.0;45.0;-23.5383214;-46.6391624;1
253;2025-11-30T13:00;0.0;0;3.0;28.8;41.0;-23.5383214;-46.6391624;1
254;2025-11-30T14:00;0.0;0;3.0;30.4;38.0;-23.5383214;-46.6391624;1
255;2025-11-30T15:00;0.0;0;3.0;31.7;36.0;-23.5383214;-46.6391624;1
256;2025-11-30T16:00;0.0;0;2.0;32.6;32.0;-23.5383214;-46.6391624;1
257;2025-11-30T17:00;0.0;0;2.0;33.1;29.0;-23.5383214;-46.6391624;1
258;2025-11-30T18:00;0.0;0;2.0;33.1;30.0;-23.5383214;-46.6391624;1
259;2025-11-30T19:00;0.2;0;80.0;32.1;38.0;-23.5383214;-46.6391624;1
260;2025-11-30T20:00;0.2;0;80.0;30.4;51.0;-23.5383214;-46.6391624;1
261;2025-11-30T21:00;0.2;0;80.0;28.9;61.0;-23.5383214;-46.6391624;1
262;2025-11-30T22:00;0.0;0;3.0;27.7;65.0;-23.5383214;-46.6391624;1
263;2025-11-30T23:00;0.0;0;3.0;26.6;67.0;-23.5383214;-46.6391624;1
264;2025-12-01T00:00;0.0;0;3.0;25.8;68.0;-23.5383214;-46.6391624;1
265;2025-12-01T01:00;0.0;0;3.0;25.3;68.0;-23.5383214;-46.6391624;1
266;2025-12-01T02:00;0.0;0;3.0;25.0;66.0;-23.5383214;-46.6391624;1
267;2025-12-01T03:00;0.0;0;3.0;24.7;65.0;-23.5383214;-46.6391624;1
268;2025-12-01T04:00;0.0;0;2.0;24.4;64.0;-23.5383214;-46.6391624;1
269;2025-12-01T05:00;0.0;0;2.0;24.2;64.0;-23.5383214;-46.6391624;1
270;2025-12-01T06:00;0.0;0;2.0;23.9;64.0;-23.5383214;-46.6391624;1
271;2025-12-01T07:00;0.0;0;2.0;23.1;67.0;-23.5383214;-46.6391624;1
272;2025-12-01T08:00;0.0;0;2.0;22.3;70.0;-23.5383214;-46.6391624;1
273;2025-12-01T09:00;0.0;0;2.0;22.5;70.0;-23.5383214;-46.6391624;1
274;2025-12-01T10:00;0.0;0;2.0;24.3;62.0;-23.5383214;-46.6391624;1
275;2025-12-01T11:00;0.0;0;2.0;27.0;50.0;-23.5383214;-46.6391624;1
276;2025-12-01T12:00;0.0;0;2.0;29.4;40.0;-23.5383214;-46.6391624;1
